Win Rate,Drafts,Packs,Starting Gems,Format
0.57,21,63,15000,Sealed
0.57,48,69,15000,Quick
0.57,33,118,15000,Competetive
0.57,12,36,15000,Sealed
0.57,45,62,15000,Quick
0.57,19,57,15000,Competetive
0.57,12,36,15000,Sealed
0.57,55,81,15000,Quick
0.57,35,131,15000,Competetive
0.57,19,57,15000,Sealed
0.57,50,71,15000,Quick
0.57,23,75,15000,Competetive
0.57,23,69,15000,Sealed
0.57,41,58,15000,Quick
0.57,31,113,15000,Competetive
0.57,24,72,15000,Sealed
0.57,52,72,15000,Quick
0.57,34,124,15000,Competetive
0.57,30,90,15000,Sealed
0.57,39,49,15000,Quick
0.57,31,114,15000,Competetive
0.57,16,48,15000,Sealed
0.57,48,72,15000,Quick
0.57,30,111,15000,Competetive
0.57,20,60,15000,Sealed
0.57,40,58,15000,Quick
0.57,23,76,15000,Competetive
0.57,25,75,15000,Sealed
0.57,38,49,15000,Quick
0.57,28,95,15000,Competetive
0.57,27,81,15000,Sealed
0.57,54,75,15000,Quick
0.57,31,111,15000,Competetive
0.57,13,39,15000,Sealed
0.57,48,62,15000,Quick
0.57,28,98,15000,Competetive
0.57,20,60,15000,Sealed
0.57,47,65,15000,Quick
0.57,44,171,15000,Competetive
0.57,24,72,15000,Sealed
0.57,41,52,15000,Quick
0.57,23,75,15000,Competetive
0.57,16,48,15000,Sealed
0.57,43,58,15000,Quick
0.57,23,77,15000,Competetive
0.57,24,72,15000,Sealed
0.57,49,72,15000,Quick
0.57,20,61,15000,Competetive
0.57,18,54,15000,Sealed
0.57,53,77,15000,Quick
0.57,32,122,15000,Competetive
0.57,20,60,15000,Sealed
0.57,38,51,15000,Quick
0.57,26,88,15000,Competetive
0.57,26,78,15000,Sealed
0.57,41,59,15000,Quick
0.57,32,116,15000,Competetive
0.57,19,57,15000,Sealed
0.57,37,53,15000,Quick
0.57,35,125,15000,Competetive
0.57,24,72,15000,Sealed
0.57,38,55,15000,Quick
0.57,60,240,15000,Competetive
0.57,24,72,15000,Sealed
0.57,46,63,15000,Quick
0.57,41,155,15000,Competetive
0.57,27,81,15000,Sealed
0.57,44,62,15000,Quick
0.57,22,73,15000,Competetive
0.57,16,48,15000,Sealed
0.57,35,47,15000,Quick
0.57,29,100,15000,Competetive
0.57,19,57,15000,Sealed
0.57,52,78,15000,Quick
0.57,19,58,15000,Competetive
0.57,24,72,15000,Sealed
0.57,55,80,15000,Quick
0.57,52,204,15000,Competetive
0.57,19,57,15000,Sealed
0.57,43,55,15000,Quick
0.57,47,183,15000,Competetive
0.57,14,42,15000,Sealed
0.57,45,58,15000,Quick
0.57,36,135,15000,Competetive
0.57,23,69,15000,Sealed
0.57,54,78,15000,Quick
0.57,31,113,15000,Competetive
0.57,17,51,15000,Sealed
0.57,54,83,15000,Quick
0.57,61,240,15000,Competetive
0.57,17,51,15000,Sealed
0.57,58,84,15000,Quick
0.57,44,169,15000,Competetive
0.57,18,54,15000,Sealed
0.57,54,72,15000,Quick
0.57,41,157,15000,Competetive
0.57,24,72,15000,Sealed
0.57,40,53,15000,Quick
0.57,20,63,15000,Competetive
0.57,17,51,15000,Sealed
0.57,49,71,15000,Quick
0.57,20,59,15000,Competetive
0.57,30,90,15000,Sealed
0.57,52,71,15000,Quick
0.57,38,141,15000,Competetive
0.57,19,57,15000,Sealed
0.57,58,88,15000,Quick
0.57,25,84,15000,Competetive
0.57,15,45,15000,Sealed
0.57,45,65,15000,Quick
0.57,20,63,15000,Competetive
0.57,16,48,15000,Sealed
0.57,54,72,15000,Quick
0.57,35,125,15000,Competetive
0.57,22,66,15000,Sealed
0.57,43,63,15000,Quick
0.57,20,58,15000,Competetive
0.57,19,57,15000,Sealed
0.57,46,64,15000,Quick
0.57,24,79,15000,Competetive
0.57,24,72,15000,Sealed
0.57,39,52,15000,Quick
0.57,31,113,15000,Competetive
0.57,15,45,15000,Sealed
0.57,48,70,15000,Quick
0.57,16,44,15000,Competetive
0.57,20,60,15000,Sealed
0.57,48,72,15000,Quick
0.57,34,127,15000,Competetive
0.57,23,69,15000,Sealed
0.57,47,65,15000,Quick
0.57,24,77,15000,Competetive
0.57,18,54,15000,Sealed
0.57,52,75,15000,Quick
0.57,36,136,15000,Competetive
0.57,20,60,15000,Sealed
0.57,46,61,15000,Quick
0.57,16,41,15000,Competetive
0.57,18,54,15000,Sealed
0.57,50,70,15000,Quick
0.57,37,138,15000,Competetive
0.57,27,81,15000,Sealed
0.57,59,85,15000,Quick
0.57,17,48,15000,Competetive
0.57,19,57,15000,Sealed
0.57,40,53,15000,Quick
0.57,40,153,15000,Competetive
0.57,14,42,15000,Sealed
0.57,40,54,15000,Quick
0.57,28,96,15000,Competetive
0.57,21,63,15000,Sealed
0.57,45,63,15000,Quick
0.57,29,102,15000,Competetive
0.57,23,69,15000,Sealed
0.57,52,74,15000,Quick
0.57,24,82,15000,Competetive
0.57,32,96,15000,Sealed
0.57,45,63,15000,Quick
0.57,25,82,15000,Competetive
0.57,23,69,15000,Sealed
0.57,51,69,15000,Quick
0.57,22,75,15000,Competetive
0.57,24,72,15000,Sealed
0.57,63,88,15000,Quick
0.57,35,128,15000,Competetive
0.57,18,54,15000,Sealed
0.57,60,92,15000,Quick
0.57,30,105,15000,Competetive
0.57,23,69,15000,Sealed
0.57,55,80,15000,Quick
0.57,29,109,15000,Competetive
0.57,19,57,15000,Sealed
0.57,52,76,15000,Quick
0.57,31,115,15000,Competetive
0.57,20,60,15000,Sealed
0.57,44,60,15000,Quick
0.57,24,81,15000,Competetive
0.57,22,66,15000,Sealed
0.57,60,86,15000,Quick
0.57,36,136,15000,Competetive
0.57,17,51,15000,Sealed
0.57,60,90,15000,Quick
0.57,37,139,15000,Competetive
0.57,20,60,15000,Sealed
0.57,45,59,15000,Quick
0.57,24,79,15000,Competetive
0.57,19,57,15000,Sealed
0.57,45,62,15000,Quick
0.57,48,185,15000,Competetive
0.57,20,60,15000,Sealed
0.57,37,54,15000,Quick
0.57,29,100,15000,Competetive
0.57,21,63,15000,Sealed
0.57,47,66,15000,Quick
0.57,30,102,15000,Competetive
0.57,19,57,15000,Sealed
0.57,52,77,15000,Quick
0.57,30,106,15000,Competetive
0.57,24,72,15000,Sealed
0.57,46,65,15000,Quick
0.57,29,102,15000,Competetive
0.57,19,57,15000,Sealed
0.57,50,77,15000,Quick
0.57,41,158,15000,Competetive
0.57,26,78,15000,Sealed
0.57,47,66,15000,Quick
0.57,34,123,15000,Competetive
0.57,22,66,15000,Sealed
0.57,39,51,15000,Quick
0.57,34,122,15000,Competetive
0.57,13,39,15000,Sealed
0.57,43,57,15000,Quick
0.57,30,106,15000,Competetive
0.57,26,78,15000,Sealed
0.57,54,82,15000,Quick
0.57,32,117,15000,Competetive
0.57,15,45,15000,Sealed
0.57,51,69,15000,Quick
0.57,29,100,15000,Competetive
0.57,21,63,15000,Sealed
0.57,43,62,15000,Quick
0.57,32,113,15000,Competetive
0.57,18,54,15000,Sealed
0.57,41,50,15000,Quick
0.57,23,76,15000,Competetive
0.57,17,51,15000,Sealed
0.57,49,64,15000,Quick
0.57,28,96,15000,Competetive
0.57,15,45,15000,Sealed
0.57,38,49,15000,Quick
0.57,42,160,15000,Competetive
0.57,20,60,15000,Sealed
0.57,41,61,15000,Quick
0.57,27,94,15000,Competetive
0.57,23,69,15000,Sealed
0.57,50,70,15000,Quick
0.57,33,122,15000,Competetive
0.57,17,51,15000,Sealed
0.57,58,81,15000,Quick
0.57,52,205,15000,Competetive
0.57,23,69,15000,Sealed
0.57,54,79,15000,Quick
0.57,44,170,15000,Competetive
0.57,14,42,15000,Sealed
0.57,54,76,15000,Quick
0.57,56,222,15000,Competetive
0.57,14,42,15000,Sealed
0.57,44,61,15000,Quick
0.57,37,139,15000,Competetive
0.57,15,45,15000,Sealed
0.57,39,51,15000,Quick
0.57,28,98,15000,Competetive
0.57,19,57,15000,Sealed
0.57,75,114,15000,Quick
0.57,42,158,15000,Competetive
0.57,21,63,15000,Sealed
0.57,55,79,15000,Quick
0.57,30,108,15000,Competetive
0.57,31,93,15000,Sealed
0.57,46,65,15000,Quick
0.57,26,87,15000,Competetive
0.57,15,45,15000,Sealed
0.57,59,85,15000,Quick
0.57,33,117,15000,Competetive
0.57,29,87,15000,Sealed
0.57,57,82,15000,Quick
0.57,34,123,15000,Competetive
0.57,29,87,15000,Sealed
0.57,51,78,15000,Quick
0.57,34,124,15000,Competetive
0.57,25,75,15000,Sealed
0.57,45,60,15000,Quick
0.57,58,229,15000,Competetive
0.57,19,57,15000,Sealed
0.57,56,80,15000,Quick
0.57,42,165,15000,Competetive
0.57,15,45,15000,Sealed
0.57,46,67,15000,Quick
0.57,46,182,15000,Competetive
0.57,22,66,15000,Sealed
0.57,40,52,15000,Quick
0.57,18,53,15000,Competetive
0.57,25,75,15000,Sealed
0.57,51,70,15000,Quick
0.57,23,72,15000,Competetive
0.57,15,45,15000,Sealed
0.57,60,87,15000,Quick
0.57,15,41,15000,Competetive
0.57,18,54,15000,Sealed
0.57,44,56,15000,Quick
0.57,43,165,15000,Competetive
0.57,15,45,15000,Sealed
0.57,51,70,15000,Quick
0.57,34,124,15000,Competetive
0.57,18,54,15000,Sealed
0.57,50,66,15000,Quick
0.57,20,62,15000,Competetive
0.57,28,84,15000,Sealed
0.57,52,73,15000,Quick
0.57,39,145,15000,Competetive
0.57,17,51,15000,Sealed
0.57,37,50,15000,Quick
0.57,21,67,15000,Competetive
0.57,21,63,15000,Sealed
0.57,44,56,15000,Quick
0.57,17,49,15000,Competetive
0.57,25,75,15000,Sealed
0.57,54,82,15000,Quick
0.57,26,88,15000,Competetive
0.57,25,75,15000,Sealed
0.57,38,54,15000,Quick
0.57,30,105,15000,Competetive
0.57,30,90,15000,Sealed
0.57,46,73,15000,Quick
0.57,24,73,15000,Competetive
0.57,22,66,15000,Sealed
0.57,48,70,15000,Quick
0.57,24,79,15000,Competetive
0.57,17,51,15000,Sealed
0.57,46,68,15000,Quick
0.57,23,77,15000,Competetive
0.57,29,87,15000,Sealed
0.57,46,67,15000,Quick
0.57,30,109,15000,Competetive
0.57,13,39,15000,Sealed
0.57,48,62,15000,Quick
0.57,23,74,15000,Competetive
0.57,26,78,15000,Sealed
0.57,44,62,15000,Quick
0.57,29,98,15000,Competetive
0.57,20,60,15000,Sealed
0.57,43,60,15000,Quick
0.57,31,114,15000,Competetive
0.57,28,84,15000,Sealed
0.57,58,79,15000,Quick
0.57,54,213,15000,Competetive
0.57,18,54,15000,Sealed
0.57,36,47,15000,Quick
0.57,32,116,15000,Competetive
0.57,23,69,15000,Sealed
0.57,44,59,15000,Quick
0.57,40,152,15000,Competetive
0.57,15,45,15000,Sealed
0.57,45,60,15000,Quick
0.57,14,36,15000,Competetive
0.57,23,69,15000,Sealed
0.57,39,52,15000,Quick
0.57,30,104,15000,Competetive
0.57,23,69,15000,Sealed
0.57,65,96,15000,Quick
0.57,26,89,15000,Competetive
0.57,22,66,15000,Sealed
0.57,58,89,15000,Quick
0.57,31,111,15000,Competetive
0.57,21,63,15000,Sealed
0.57,57,80,15000,Quick
0.57,41,159,15000,Competetive
0.57,16,48,15000,Sealed
0.57,36,48,15000,Quick
0.57,13,29,15000,Competetive
0.57,19,57,15000,Sealed
0.57,41,52,15000,Quick
0.57,27,91,15000,Competetive
0.57,23,69,15000,Sealed
0.57,44,59,15000,Quick
0.57,24,85,15000,Competetive
0.57,16,48,15000,Sealed
0.57,43,66,15000,Quick
0.57,34,128,15000,Competetive
0.57,23,69,15000,Sealed
0.57,48,67,15000,Quick
0.57,26,93,15000,Competetive
0.57,17,51,15000,Sealed
0.57,49,68,15000,Quick
0.57,43,166,15000,Competetive
0.57,23,69,15000,Sealed
0.57,43,58,15000,Quick
0.57,29,99,15000,Competetive
0.57,24,72,15000,Sealed
0.57,51,74,15000,Quick
0.57,27,93,15000,Competetive
0.57,21,63,15000,Sealed
0.57,49,63,15000,Quick
0.57,21,64,15000,Competetive
0.57,18,54,15000,Sealed
0.57,62,88,15000,Quick
0.57,24,78,15000,Competetive
0.57,20,60,15000,Sealed
0.57,66,93,15000,Quick
0.57,28,98,15000,Competetive
0.57,15,45,15000,Sealed
0.57,52,77,15000,Quick
0.57,41,155,15000,Competetive
0.57,24,72,15000,Sealed
0.57,43,55,15000,Quick
0.57,32,115,15000,Competetive
0.57,18,54,15000,Sealed
0.57,47,68,15000,Quick
0.57,35,128,15000,Competetive
0.57,14,42,15000,Sealed
0.57,46,65,15000,Quick
0.57,37,138,15000,Competetive
0.57,31,93,15000,Sealed
0.57,43,57,15000,Quick
0.57,49,190,15000,Competetive
0.57,20,60,15000,Sealed
0.57,38,50,15000,Quick
0.57,26,89,15000,Competetive
0.57,18,54,15000,Sealed
0.57,57,79,15000,Quick
0.57,19,59,15000,Competetive
0.57,18,54,15000,Sealed
0.57,71,104,15000,Quick
0.57,26,85,15000,Competetive
0.57,23,69,15000,Sealed
0.57,65,94,15000,Quick
0.57,33,117,15000,Competetive
0.57,23,69,15000,Sealed
0.57,51,70,15000,Quick
0.57,35,128,15000,Competetive
0.57,24,72,15000,Sealed
0.57,46,63,15000,Quick
0.57,49,189,15000,Competetive
0.57,18,54,15000,Sealed
0.57,56,81,15000,Quick
0.57,30,106,15000,Competetive
0.57,14,42,15000,Sealed
0.57,48,63,15000,Quick
0.57,41,156,15000,Competetive
0.57,19,57,15000,Sealed
0.57,46,62,15000,Quick
0.57,32,114,15000,Competetive
0.57,24,72,15000,Sealed
0.57,61,86,15000,Quick
0.57,43,162,15000,Competetive
0.57,17,51,15000,Sealed
0.57,57,84,15000,Quick
0.57,42,158,15000,Competetive
0.57,14,42,15000,Sealed
0.57,43,63,15000,Quick
0.57,23,76,15000,Competetive
0.57,28,84,15000,Sealed
0.57,55,77,15000,Quick
0.57,47,183,15000,Competetive
0.57,13,39,15000,Sealed
0.57,43,60,15000,Quick
0.57,41,157,15000,Competetive
0.57,24,72,15000,Sealed
0.57,50,73,15000,Quick
0.57,33,120,15000,Competetive
0.57,17,51,15000,Sealed
0.57,52,79,15000,Quick
0.57,31,115,15000,Competetive
0.57,13,39,15000,Sealed
0.57,51,76,15000,Quick
0.57,18,52,15000,Competetive
0.57,18,54,15000,Sealed
0.57,54,77,15000,Quick
0.57,32,113,15000,Competetive
0.57,16,48,15000,Sealed
0.57,46,66,15000,Quick
0.57,34,123,15000,Competetive
0.57,23,69,15000,Sealed
0.57,47,60,15000,Quick
0.57,28,97,15000,Competetive
0.57,27,81,15000,Sealed
0.57,40,57,15000,Quick
0.57,25,86,15000,Competetive
0.57,24,72,15000,Sealed
0.57,39,58,15000,Quick
0.57,25,83,15000,Competetive
0.57,13,39,15000,Sealed
0.57,53,75,15000,Quick
0.57,41,151,15000,Competetive
0.57,23,69,15000,Sealed
0.57,46,68,15000,Quick
0.57,34,122,15000,Competetive
0.57,23,69,15000,Sealed
0.57,61,84,15000,Quick
0.57,37,137,15000,Competetive
0.57,23,69,15000,Sealed
0.57,31,39,15000,Quick
0.57,21,65,15000,Competetive
0.57,15,45,15000,Sealed
0.57,56,83,15000,Quick
0.57,31,114,15000,Competetive
0.57,17,51,15000,Sealed
0.57,47,62,15000,Quick
0.57,26,86,15000,Competetive
0.57,17,51,15000,Sealed
0.57,42,63,15000,Quick
0.57,25,84,15000,Competetive
0.57,28,84,15000,Sealed
0.57,49,64,15000,Quick
0.57,19,59,15000,Competetive
0.57,20,60,15000,Sealed
0.57,56,82,15000,Quick
0.57,36,135,15000,Competetive
0.57,20,60,15000,Sealed
0.57,46,64,15000,Quick
0.57,25,83,15000,Competetive
0.57,27,81,15000,Sealed
0.57,50,69,15000,Quick
0.57,38,146,15000,Competetive
0.57,18,54,15000,Sealed
0.57,55,71,15000,Quick
0.57,32,118,15000,Competetive
0.57,22,66,15000,Sealed
0.57,68,101,15000,Quick
0.57,30,107,15000,Competetive
0.57,23,69,15000,Sealed
0.57,44,60,15000,Quick
0.57,57,227,15000,Competetive
0.57,21,63,15000,Sealed
0.57,46,65,15000,Quick
0.57,18,52,15000,Competetive
0.57,27,81,15000,Sealed
0.57,42,59,15000,Quick
0.57,36,132,15000,Competetive
0.57,19,57,15000,Sealed
0.57,51,72,15000,Quick
0.57,25,84,15000,Competetive
0.57,21,63,15000,Sealed
0.57,48,64,15000,Quick
0.57,77,316,15000,Competetive
0.57,18,54,15000,Sealed
0.57,46,58,15000,Quick
0.57,29,100,15000,Competetive
0.57,20,60,15000,Sealed
0.57,44,56,15000,Quick
0.57,34,123,15000,Competetive
0.57,17,51,15000,Sealed
0.57,65,97,15000,Quick
0.57,25,89,15000,Competetive
0.57,20,60,15000,Sealed
0.57,48,69,15000,Quick
0.57,29,106,15000,Competetive
0.57,24,72,15000,Sealed
0.57,48,61,15000,Quick
0.57,27,95,15000,Competetive
0.57,18,54,15000,Sealed
0.57,52,75,15000,Quick
0.57,18,50,15000,Competetive
0.57,16,48,15000,Sealed
0.57,47,64,15000,Quick
0.57,26,92,15000,Competetive
0.57,21,63,15000,Sealed
0.57,41,54,15000,Quick
0.57,35,130,15000,Competetive
0.57,20,60,15000,Sealed
0.57,54,78,15000,Quick
0.57,20,62,15000,Competetive
0.57,18,54,15000,Sealed
0.57,59,86,15000,Quick
0.57,30,105,15000,Competetive
0.57,15,45,15000,Sealed
0.57,43,60,15000,Quick
0.57,42,161,15000,Competetive
0.57,22,66,15000,Sealed
0.57,38,51,15000,Quick
0.57,24,80,15000,Competetive
0.57,16,48,15000,Sealed
0.57,36,48,15000,Quick
0.57,37,137,15000,Competetive
0.57,20,60,15000,Sealed
0.57,55,84,15000,Quick
0.57,39,144,15000,Competetive
0.57,21,63,15000,Sealed
0.57,51,75,15000,Quick
0.57,32,114,15000,Competetive
0.57,16,48,15000,Sealed
0.57,42,55,15000,Quick
0.57,22,70,15000,Competetive
0.57,29,87,15000,Sealed
0.57,50,69,15000,Quick
0.57,23,75,15000,Competetive
0.57,24,72,15000,Sealed
0.57,39,53,15000,Quick
0.57,25,86,15000,Competetive
0.57,23,69,15000,Sealed
0.57,47,70,15000,Quick
0.57,45,173,15000,Competetive
0.57,22,66,15000,Sealed
0.57,40,51,15000,Quick
0.57,24,76,15000,Competetive
0.57,19,57,15000,Sealed
0.57,48,65,15000,Quick
0.57,16,44,15000,Competetive
0.57,16,48,15000,Sealed
0.57,45,65,15000,Quick
0.57,23,76,15000,Competetive
0.57,20,60,15000,Sealed
0.57,44,62,15000,Quick
0.57,23,76,15000,Competetive
0.57,16,48,15000,Sealed
0.57,49,61,15000,Quick
0.57,40,150,15000,Competetive
0.57,18,54,15000,Sealed
0.57,59,86,15000,Quick
0.57,23,78,15000,Competetive
0.57,16,48,15000,Sealed
0.57,50,71,15000,Quick
0.57,38,145,15000,Competetive
0.57,26,78,15000,Sealed
0.57,40,52,15000,Quick
0.57,28,98,15000,Competetive
0.57,24,72,15000,Sealed
0.57,59,84,15000,Quick
0.57,20,61,15000,Competetive
0.57,13,39,15000,Sealed
0.57,42,60,15000,Quick
0.57,19,57,15000,Competetive
0.57,16,48,15000,Sealed
0.57,43,61,15000,Quick
0.57,21,65,15000,Competetive
0.57,32,96,15000,Sealed
0.57,43,55,15000,Quick
0.57,29,99,15000,Competetive
0.57,20,60,15000,Sealed
0.57,51,68,15000,Quick
0.57,21,67,15000,Competetive
0.57,17,51,15000,Sealed
0.57,48,67,15000,Quick
0.57,31,113,15000,Competetive
0.57,29,87,15000,Sealed
0.57,51,74,15000,Quick
0.57,16,44,15000,Competetive
0.57,21,63,15000,Sealed
0.57,48,60,15000,Quick
0.57,27,94,15000,Competetive
0.57,28,84,15000,Sealed
0.57,57,84,15000,Quick
0.57,36,137,15000,Competetive
0.57,22,66,15000,Sealed
0.57,46,62,15000,Quick
0.57,29,102,15000,Competetive
0.57,22,66,15000,Sealed
0.57,37,48,15000,Quick
0.57,25,83,15000,Competetive
0.57,17,51,15000,Sealed
0.57,45,61,15000,Quick
0.57,33,120,15000,Competetive
0.57,20,60,15000,Sealed
0.57,54,75,15000,Quick
0.57,40,153,15000,Competetive
0.57,18,54,15000,Sealed
0.57,42,56,15000,Quick
0.57,25,83,15000,Competetive
0.57,30,90,15000,Sealed
0.57,49,70,15000,Quick
0.57,18,52,15000,Competetive
0.57,30,90,15000,Sealed
0.57,53,73,15000,Quick
0.57,33,123,15000,Competetive
0.57,22,66,15000,Sealed
0.57,40,53,15000,Quick
0.57,50,195,15000,Competetive
0.57,29,87,15000,Sealed
0.57,42,57,15000,Quick
0.57,32,117,15000,Competetive
0.57,18,54,15000,Sealed
0.57,38,51,15000,Quick
0.57,23,74,15000,Competetive
0.57,24,72,15000,Sealed
0.57,44,60,15000,Quick
0.57,34,122,15000,Competetive
0.57,34,102,15000,Sealed
0.57,48,69,15000,Quick
0.57,23,78,15000,Competetive
0.57,19,57,15000,Sealed
0.57,39,51,15000,Quick
0.57,21,66,15000,Competetive
0.57,21,63,15000,Sealed
0.57,56,85,15000,Quick
0.57,27,92,15000,Competetive
0.57,19,57,15000,Sealed
0.57,45,63,15000,Quick
0.57,42,163,15000,Competetive
0.57,25,75,15000,Sealed
0.57,47,64,15000,Quick
0.57,40,148,15000,Competetive
0.57,25,75,15000,Sealed
0.57,45,60,15000,Quick
0.57,24,80,15000,Competetive
0.57,24,72,15000,Sealed
0.57,39,55,15000,Quick
0.57,32,116,15000,Competetive
0.57,29,87,15000,Sealed
0.57,46,63,15000,Quick
0.57,24,80,15000,Competetive
0.57,24,72,15000,Sealed
0.57,38,53,15000,Quick
0.57,30,107,15000,Competetive
0.57,24,72,15000,Sealed
0.57,52,74,15000,Quick
0.57,60,242,15000,Competetive
0.57,19,57,15000,Sealed
0.57,59,88,15000,Quick
0.57,47,183,15000,Competetive
0.57,18,54,15000,Sealed
0.57,46,63,15000,Quick
0.57,21,68,15000,Competetive
0.57,17,51,15000,Sealed
0.57,41,62,15000,Quick
0.57,31,111,15000,Competetive
0.57,30,90,15000,Sealed
0.57,38,53,15000,Quick
0.57,28,96,15000,Competetive
0.57,19,57,15000,Sealed
0.57,46,63,15000,Quick
0.57,34,123,15000,Competetive
0.57,26,78,15000,Sealed
0.57,52,76,15000,Quick
0.57,40,152,15000,Competetive
0.57,14,42,15000,Sealed
0.57,52,74,15000,Quick
0.57,35,128,15000,Competetive
0.57,15,45,15000,Sealed
0.57,78,113,15000,Quick
0.57,26,85,15000,Competetive
0.57,15,45,15000,Sealed
0.57,40,52,15000,Quick
0.57,17,50,15000,Competetive
0.57,16,48,15000,Sealed
0.57,73,112,15000,Quick
0.57,25,85,15000,Competetive
0.57,22,66,15000,Sealed
0.57,39,53,15000,Quick
0.57,19,57,15000,Competetive
0.57,25,75,15000,Sealed
0.57,45,66,15000,Quick
0.57,32,112,15000,Competetive
0.57,20,60,15000,Sealed
0.57,43,61,15000,Quick
0.57,38,141,15000,Competetive
0.57,13,39,15000,Sealed
0.57,36,53,15000,Quick
0.57,45,172,15000,Competetive
0.57,22,66,15000,Sealed
0.57,46,67,15000,Quick
0.57,25,85,15000,Competetive
0.57,16,48,15000,Sealed
0.57,40,55,15000,Quick
0.57,34,127,15000,Competetive
0.57,19,57,15000,Sealed
0.57,46,64,15000,Quick
0.57,35,128,15000,Competetive
0.57,24,72,15000,Sealed
0.57,40,59,15000,Quick
0.57,28,96,15000,Competetive
0.57,21,63,15000,Sealed
0.57,46,64,15000,Quick
0.57,12,25,15000,Competetive
0.57,20,60,15000,Sealed
0.57,55,87,15000,Quick
0.57,46,179,15000,Competetive
0.57,22,66,15000,Sealed
0.57,42,61,15000,Quick
0.57,35,126,15000,Competetive
0.57,17,51,15000,Sealed
0.57,36,47,15000,Quick
0.57,16,44,15000,Competetive
0.57,16,48,15000,Sealed
0.57,39,51,15000,Quick
0.57,46,178,15000,Competetive
0.57,25,75,15000,Sealed
0.57,57,78,15000,Quick
0.57,19,56,15000,Competetive
0.57,21,63,15000,Sealed
0.57,36,49,15000,Quick
0.57,17,47,15000,Competetive
0.57,18,54,15000,Sealed
0.57,79,114,15000,Quick
0.57,39,148,15000,Competetive
0.57,30,90,15000,Sealed
0.57,52,71,15000,Quick
0.57,32,116,15000,Competetive
0.57,14,42,15000,Sealed
0.57,42,55,15000,Quick
0.57,37,139,15000,Competetive
0.57,13,39,15000,Sealed
0.57,58,82,15000,Quick
0.57,22,72,15000,Competetive
0.57,21,63,15000,Sealed
0.57,55,77,15000,Quick
0.57,18,53,15000,Competetive
0.57,20,60,15000,Sealed
0.57,49,69,15000,Quick
0.57,17,50,15000,Competetive
0.57,25,75,15000,Sealed
0.57,49,68,15000,Quick
0.57,20,62,15000,Competetive
0.57,32,96,15000,Sealed
0.57,48,71,15000,Quick
0.57,23,74,15000,Competetive
0.57,21,63,15000,Sealed
0.57,66,98,15000,Quick
0.57,22,70,15000,Competetive
0.57,21,63,15000,Sealed
0.57,45,59,15000,Quick
0.57,29,104,15000,Competetive
0.57,27,81,15000,Sealed
0.57,43,57,15000,Quick
0.57,27,96,15000,Competetive
0.57,15,45,15000,Sealed
0.57,41,56,15000,Quick
0.57,14,37,15000,Competetive
0.57,16,48,15000,Sealed
0.57,47,65,15000,Quick
0.57,29,105,15000,Competetive
0.57,19,57,15000,Sealed
0.57,40,56,15000,Quick
0.57,45,179,15000,Competetive
0.57,30,90,15000,Sealed
0.57,49,63,15000,Quick
0.57,49,192,15000,Competetive
0.57,20,60,15000,Sealed
0.57,58,80,15000,Quick
0.57,31,111,15000,Competetive
0.57,13,39,15000,Sealed
0.57,36,51,15000,Quick
0.57,18,53,15000,Competetive
0.57,17,51,15000,Sealed
0.57,43,60,15000,Quick
0.57,23,77,15000,Competetive
0.57,25,75,15000,Sealed
0.57,52,81,15000,Quick
0.57,27,93,15000,Competetive
0.57,25,75,15000,Sealed
0.57,38,54,15000,Quick
0.57,27,94,15000,Competetive
0.57,13,39,15000,Sealed
0.57,34,46,15000,Quick
0.57,49,192,15000,Competetive
0.57,20,60,15000,Sealed
0.57,41,52,15000,Quick
0.57,27,88,15000,Competetive
0.57,21,63,15000,Sealed
0.57,47,70,15000,Quick
0.57,25,84,15000,Competetive
0.57,18,54,15000,Sealed
0.57,47,62,15000,Quick
0.57,22,71,15000,Competetive
0.57,24,72,15000,Sealed
0.57,47,64,15000,Quick
0.57,24,81,15000,Competetive
0.57,20,60,15000,Sealed
0.57,40,51,15000,Quick
0.57,21,65,15000,Competetive
0.57,26,78,15000,Sealed
0.57,55,76,15000,Quick
0.57,24,81,15000,Competetive
0.57,20,60,15000,Sealed
0.57,58,84,15000,Quick
0.57,32,119,15000,Competetive
0.57,17,51,15000,Sealed
0.57,48,67,15000,Quick
0.57,30,111,15000,Competetive
0.57,19,57,15000,Sealed
0.57,51,70,15000,Quick
0.57,47,181,15000,Competetive
0.57,24,72,15000,Sealed
0.57,62,96,15000,Quick
0.57,40,152,15000,Competetive
0.57,29,87,15000,Sealed
0.57,50,74,15000,Quick
0.57,34,124,15000,Competetive
0.57,15,45,15000,Sealed
0.57,52,77,15000,Quick
0.57,34,125,15000,Competetive
0.57,24,72,15000,Sealed
0.57,51,74,15000,Quick
0.57,58,240,15000,Competetive
0.57,25,75,15000,Sealed
0.57,51,65,15000,Quick
0.57,51,202,15000,Competetive
0.57,20,60,15000,Sealed
0.57,38,51,15000,Quick
